nom,date,cumulative_confirmed_cases,nom_clean,new_cases,rt_proxy,cumulative_confirmed_deaths,days_since_first_case,rolling_7d_new_cases,days_since_last_case,population_density,population_density_was_missing,label_next_7d_onset,has_full_future_window
Ariwara,2026-07-15,1.0,Ariwara,0.0,,1.0,4,0.0,4.0,472.552156473714,0,1,True
Lita,2026-07-15,66.0,Lita,7.0,2.363636363636364,23.0,48,26.0,2.0,228.628253664484,0,1,True
Mangobo,2026-07-15,1.0,Mangobo,0.0,,0.0,5,0.0,5.0,10516.1642779903,0,0,True
Nizi,2026-07-15,148.0,Nizi,17.0,1.4883720930232558,67.0,55,64.0,2.0,671.566862038288,0,1,True
Butembo,2026-07-17,55.0,Butembo,3.0,1.625,27.0,60,13.0,2.0,3648.62216219997,0,1,True
Wamba,2026-07-17,16.0,Wamba,8.0,,8.0,7,15.0,4.0,32.9959663235373,0,1,True
Gety,2026-07-17,1.0,Gety,0.0,,0.0,50,0.0,50.0,86.0299313935469,0,0,True
Ariwara,2026-07-17,6.0,Ariwara,5.0,,1.0,6,5.0,6.0,472.552156473714,0,1,True
Damas,2026-07-17,7.0,Damas,0.0,,0.0,52,2.0,2.0,53.1851080273012,0,1,True
Goma,2026-07-17,1.0,Goma,0.0,0.0,0.0,60,0.0,15.0,8413.39578071933,0,0,True
Isiro,2026-07-17,1.0,Isiro,0.0,,1.0,4,0.0,4.0,157.173190370321,0,1,True
Nia-Nia,2026-07-17,47.0,Nia Nia,5.0,0.5217391304347826,12.0,34,12.0,2.0,12.2620174888054,0,1,True
Aungba,2026-07-17,6.0,Aungba,0.0,,2.0,50,0.0,29.0,171.063075277196,0,0,True
Nizi,2026-07-17,168.0,Nizi,20.0,2.242424242424242,79.0,57,74.0,2.0,671.566862038288,0,1,True
Rwampara,2026-07-17,430.0,Rwampara,12.0,1.0476190476190477,116.0,63,66.0,2.0,378.392262151519,0,1,True
Kalunguta,2026-07-17,2.0,Kalunguta,0.0,,1.0,54,0.0,31.0,217.291453102909,0,1,True
Kambala,2026-07-17,2.0,Kambala,0.0,,2.0,37,0.0,17.0,113.635589703185,0,0,True
Fataki,2026-07-17,9.0,Fataki,3.0,1.6666666666666667,6.0,52,5.0,2.0,374.843916988277,0,1,True
Drodro,2026-07-17,5.0,Drodro,0.0,,3.0,30,2.0,4.0,349.734033181171,0,1,True
Boma Mangbetu,2026-07-17,2.0,Boma Mangbetu,0.0,,1.0,4,0.0,4.0,150.604080538261,0,1,True
Lolwa,2026-07-17,2.0,Lolwa,0.0,,1.0,17,1.0,4.0,8.68092115622124,0,1,True
Tchomia,2026-07-17,21.0,Tchomia,2.0,6.0,5.0,38,6.0,7.0,228.779480612625,0,1,True
Mambasa,2026-07-17,8.0,Mambasa,3.0,2.0,5.0,52,4.0,8.0,9.38305119840287,0,0,True
Logo,2026-07-17,7.0,Logo,0.0,,1.0,46,0.0,22.0,557.063799173426,0,1,True
Mongbwalu,2026-07-17,355.0,Mongbwalu,8.0,0.9782608695652174,196.0,64,45.0,2.0,49.26880991961,0,1,True
Boga,2026-07-17,1.0,Boga,0.0,,1.0,11,0.0,11.0,73.1151310342453,0,0,True
Beni,2026-07-17,34.0,Beni,1.0,1.0,24.0,50,5.0,2.0,583.694814150159,0,1,True
Mandima,2026-07-17,9.0,Mandima,0.0,1.3333333333333333,4.0,18,4.0,2.0,45.9588924986637,0,1,True
Lita,2026-07-17,77.0,Lita,11.0,3.363636363636364,27.0,50,37.0,2.0,228.628253664484,0,1,True
Mahagi,2026-07-17,1.0,Mahagi,0.0,,0.0,2,0.0,2.0,667.021055254224,0,0,True
Pawa,2026-07-17,3.0,Pawa,0.0,,3.0,4,0.0,4.0,164.129314559507,0,1,True
Kyondo,2026-07-17,8.0,Kyondo,1.0,4.0,4.0,53,4.0,6.0,287.209696136707,0,1,True
Makiso Kisangani,2026-07-17,2.0,Makiso Kisangani,0.0,,3.0,7,0.0,7.0,2612.01303028921,0,1,True
Komanda,2026-07-17,27.0,Komanda,0.0,0.8,10.0,50,4.0,6.0,69.5013595444792,0,1,True
Mangala,2026-07-17,56.0,Mangala,6.0,1.0,33.0,50,16.0,7.0,162.268440527417,0,1,True
Lubunga (Tshopo),2026-07-17,1.0,Lubunga (Tshopo),0.0,,1.0,7,0.0,7.0,166.304620035818,0,0,True
Vuhovi,2026-07-17,1.0,Vuhovi,0.0,,1.0,37,0.0,37.0,380.412706373374,0,0,True
Masereka,2026-07-17,3.0,Masereka,0.0,0.0,0.0,37,0.0,12.0,859.910963009083,0,1,True
Nyankunde,2026-07-17,99.0,Nyankunde,0.0,1.0,28.0,60,2.0,6.0,100.872453475923,0,1,True
Oicha,2026-07-17,3.0,Oicha,0.0,,3.0,54,0.0,31.0,217.407676331775,0,1,True
Aru,2026-07-17,4.0,Aru,1.0,,1.0,56,1.0,43.0,339.239633491485,0,1,True
Mabalako,2026-07-17,1.0,Mabalako,0.0,,0.0,34,0.0,34.0,224.427753196912,0,0,True
Bunia,2026-07-17,606.0,Bunia,36.0,1.28125,197.0,63,123.0,2.0,4336.1457340514,0,1,True
Miti-Murhesa,2026-07-17,3.0,Miti Murhesa,0.0,,1.0,57,0.0,38.0,722.651452069188,0,0,True
Kilo,2026-07-17,11.0,Kilo,1.0,,3.0,57,2.0,2.0,107.546199583958,0,1,True
Rimba,2026-07-17,5.0,Rimba,1.0,1.0,0.0,52,1.0,12.0,475.541098374732,0,1,True
Bambu,2026-07-17,36.0,Bambu,5.0,0.6666666666666666,12.0,58,8.0,7.0,293.755113499808,0,1,True
Katwa,2026-07-17,92.0,Katwa,10.0,2.2142857142857144,67.0,60,31.0,2.0,7809.37779884317,0,1,True
Mangobo,2026-07-17,1.0,Mangobo,0.0,,0.0,7,0.0,7.0,10516.1642779903,0,0,True
Musienene,2026-07-17,14.0,Musienene,0.0,1.2,3.0,31,6.0,2.0,272.413057812586,0,1,True
Mabalako,2026-07-18,1.0,Mabalako,0.0,,0.0,35,0.0,35.0,224.427753196912,0,0,True
Fataki,2026-07-18,11.0,Fataki,2.0,2.333333333333333,7.0,53,7.0,1.0,374.843916988277,0,1,True
Mahagi,2026-07-18,1.0,Mahagi,0.0,,0.0,3,0.0,3.0,667.021055254224,0,1,True
Miti-Murhesa,2026-07-18,3.0,Miti Murhesa,0.0,,1.0,58,0.0,39.0,722.651452069188,0,0,True
Katwa,2026-07-18,98.0,Katwa,6.0,3.083333333333333,71.0,61,37.0,1.0,7809.37779884317,0,1,True
Mambasa,2026-07-18,8.0,Mambasa,0.0,2.0,6.0,53,4.0,1.0,9.38305119840287,0,1,True
Beni,2026-07-18,37.0,Beni,3.0,2.6666666666666665,25.0,51,8.0,1.0,583.694814150159,0,1,True
Gety,2026-07-18,1.0,Gety,0.0,,0.0,51,0.0,51.0,86.0299313935469,0,0,True
Mandima,2026-07-18,9.0,Mandima,0.0,1.3333333333333333,4.0,19,4.0,3.0,45.9588924986637,0,1,True
Nizi,2026-07-18,198.0,Nizi,30.0,2.41025641025641,87.0,58,94.0,1.0,671.566862038288,0,1,True
Mangala,2026-07-18,58.0,Mangala,2.0,0.7894736842105263,35.0,51,15.0,1.0,162.268440527417,0,1,True
Mangobo,2026-07-18,1.0,Mangobo,0.0,,1.0,8,0.0,8.0,10516.1642779903,0,0,True
Bambu,2026-07-18,36.0,Bambu,0.0,0.5384615384615384,12.0,59,7.0,1.0,293.755113499808,0,1,True
Drodro,2026-07-18,5.0,Drodro,0.0,,3.0,31,2.0,5.0,349.734033181171,0,1,True
Nyankunde,2026-07-18,99.0,Nyankunde,0.0,1.0,28.0,61,2.0,7.0,100.872453475923,0,1,True
Wamba,2026-07-18,6.0,Wamba,0.0,,3.0,8,15.0,1.0,32.9959663235373,0,1,True
Makiso Kisangani,2026-07-18,3.0,Makiso Kisangani,1.0,,3.0,8,1.0,8.0,2612.01303028921,0,0,True
Vuhovi,2026-07-18,1.0,Vuhovi,0.0,,1.0,38,0.0,38.0,380.412706373374,0,0,True
Lubunga (Tshopo),2026-07-18,1.0,Lubunga (Tshopo),0.0,,0.0,8,0.0,8.0,166.304620035818,0,0,True
Rwampara,2026-07-18,440.0,Rwampara,10.0,1.1290322580645162,124.0,64,70.0,1.0,378.392262151519,0,1,True
Rimba,2026-07-18,5.0,Rimba,0.0,1.0,0.0,53,1.0,1.0,475.541098374732,0,1,True
Butembo,2026-07-18,57.0,Butembo,2.0,1.875,29.0,61,15.0,1.0,3648.62216219997,0,1,True
Kambala,2026-07-18,2.0,Kambala,0.0,,2.0,38,0.0,18.0,113.635589703185,0,0,True
Aru,2026-07-18,4.0,Aru,0.0,,1.0,57,1.0,1.0,339.239633491485,0,1,True
Kilo,2026-07-18,11.0,Kilo,0.0,,3.0,58,2.0,1.0,107.546199583958,0,1,True
Musienene,2026-07-18,18.0,Musienene,4.0,2.0,5.0,32,10.0,3.0,272.413057812586,0,1,True
Nia-Nia,2026-07-18,49.0,Nia Nia,2.0,0.6086956521739131,15.0,35,14.0,1.0,12.2620174888054,0,1,True
Aungba,2026-07-18,6.0,Aungba,0.0,,2.0,51,0.0,30.0,171.063075277196,0,0,True
Bunia,2026-07-18,621.0,Bunia,15.0,1.887323943661972,202.0,64,134.0,1.0,4336.1457340514,0,1,True
Komanda,2026-07-18,27.0,Komanda,0.0,1.0,10.0,51,4.0,7.0,69.5013595444792,0,1,True
Ariwara,2026-07-18,6.0,Ariwara,0.0,,1.0,7,5.0,1.0,472.552156473714,0,1,True
Masereka,2026-07-18,3.0,Masereka,0.0,0.0,0.0,38,0.0,13.0,859.910963009083,0,1,True
Boma Mangbetu,2026-07-18,4.0,Boma Mangbetu,2.0,,2.0,5,2.0,5.0,150.604080538261,0,1,True
Kalunguta,2026-07-18,2.0,Kalunguta,0.0,,1.0,55,0.0,32.0,217.291453102909,0,1,True
Lita,2026-07-18,77.0,Lita,0.0,4.0,27.0,51,36.0,1.0,228.628253664484,0,1,True
Logo,2026-07-18,7.0,Logo,0.0,,1.0,47,0.0,23.0,557.063799173426,0,1,True
Damas,2026-07-18,7.0,Damas,0.0,,0.0,53,2.0,3.0,53.1851080273012,0,1,True
Oicha,2026-07-18,3.0,Oicha,0.0,,3.0,55,0.0,32.0,217.407676331775,0,1,True
Mongbwalu,2026-07-18,360.0,Mongbwalu,5.0,1.0,199.0,65,45.0,1.0,49.26880991961,0,1,True
Goma,2026-07-18,1.0,Goma,0.0,0.0,0.0,61,0.0,16.0,8413.39578071933,0,0,True
Boga,2026-07-18,1.0,Boga,0.0,,1.0,12,0.0,12.0,73.1151310342453,0,0,True
Pawa,2026-07-18,3.0,Pawa,0.0,,3.0,5,0.0,5.0,164.129314559507,0,1,True
Isiro,2026-07-18,3.0,Isiro,2.0,,2.0,5,2.0,5.0,157.173190370321,0,1,True
Tchomia,2026-07-18,22.0,Tchomia,1.0,7.0,5.0,39,7.0,1.0,228.779480612625,0,1,True
Lolwa,2026-07-18,2.0,Lolwa,0.0,,1.0,18,1.0,5.0,8.68092115622124,0,1,True
Kyondo,2026-07-18,9.0,Kyondo,1.0,5.0,4.0,54,5.0,1.0,287.209696136707,0,1,True
Pawa,2026-07-19,3.0,Pawa,0.0,,3.0,6,0.0,6.0,164.129314559507,0,1,True
Oicha,2026-07-19,4.0,Oicha,1.0,,3.0,56,1.0,33.0,217.407676331775,0,0,True
Nyankunde,2026-07-19,99.0,Nyankunde,0.0,1.0,28.0,62,2.0,8.0,100.872453475923,0,1,True
Tchomia,2026-07-19,23.0,Tchomia,1.0,3.0,6.0,40,6.0,1.0,228.779480612625,0,1,True
Vuhovi,2026-07-19,1.0,Vuhovi,0.0,,1.0,39,0.0,39.0,380.412706373374,0,0,True
Rwampara,2026-07-19,450.0,Rwampara,10.0,1.5098039215686274,133.0,65,77.0,1.0,378.392262151519,0,1,True
Rimba,2026-07-19,5.0,Rimba,0.0,1.0,0.0,54,1.0,2.0,475.541098374732,0,1,True
Wamba,2026-07-19,6.0,Wamba,0.0,,3.0,9,15.0,2.0,32.9959663235373,0,1,True
Adja,2026-07-19,10.0,Adja,0.0,,1.0,0,0.0,0.0,180.2161060734,0,1,True
Lubunga,2026-07-19,1.0,Lubunga (Tshopo),0.0,,0.0,9,0.0,9.0,166.304620035818,0,0,True
Gety,2026-07-19,1.0,Gety,0.0,,0.0,52,0.0,52.0,86.0299313935469,0,0,True
Mangala,2026-07-19,61.0,Mangala,3.0,0.9473684210526316,38.0,52,18.0,1.0,162.268440527417,0,1,True
Bunia,2026-07-19,639.0,Bunia,18.0,2.0869565217391304,211.0,65,144.0,1.0,4336.1457340514,0,1,True
Goma,2026-07-19,1.0,Goma,0.0,,0.0,62,0.0,17.0,8413.39578071933,0,0,True
Miti-Murhesa,2026-07-19,3.0,Miti Murhesa,0.0,,1.0,59,0.0,40.0,722.651452069188,0,0,True
Kyondo,2026-07-19,9.0,Kyondo,0.0,2.0,4.0,55,4.0,1.0,287.209696136707,0,1,True
Ariwara,2026-07-19,7.0,Ariwara,1.0,,1.0,8,6.0,2.0,472.552156473714,0,1,True
Isiro,2026-07-19,3.0,Isiro,0.0,,2.0,6,2.0,1.0,157.173190370321,0,1,True
Aru,2026-07-19,4.0,Aru,0.0,,1.0,58,1.0,2.0,339.239633491485,0,1,True
Mongbwalu,2026-07-19,363.0,Mongbwalu,3.0,0.6666666666666666,203.0,66,36.0,1.0,49.26880991961,0,1,True
Masereka,2026-07-19,3.0,Masereka,0.0,0.0,0.0,39,0.0,14.0,859.910963009083,0,1,True
Komanda,2026-07-19,27.0,Komanda,0.0,0.3333333333333333,10.0,52,2.0,8.0,69.5013595444792,0,1,True
Kalunguta,2026-07-19,2.0,Kalunguta,0.0,,1.0,56,0.0,33.0,217.291453102909,0,1,True
Kilo,2026-07-19,11.0,Kilo,0.0,,3.0,59,2.0,2.0,107.546199583958,0,1,True
Boma Mangbetu,2026-07-19,4.0,Boma Mangbetu,0.0,,2.0,6,2.0,1.0,150.604080538261,0,1,True
Kambala,2026-07-19,2.0,Kambala,0.0,,2.0,39,0.0,19.0,113.635589703185,0,0,True
Mandima,2026-07-19,9.0,Mandima,0.0,4.0,4.0,20,4.0,4.0,45.9588924986637,0,1,True
Mangobo,2026-07-19,1.0,Mangobo,0.0,,1.0,9,0.0,9.0,10516.1642779903,0,0,True
Boga,2026-07-19,1.0,Boga,0.0,,1.0,13,0.0,13.0,73.1151310342453,0,0,True
Katwa,2026-07-19,104.0,Katwa,6.0,2.533333333333333,72.0,62,38.0,1.0,7809.37779884317,0,1,True
Mambasa,2026-07-19,8.0,Mambasa,0.0,1.0,6.0,54,3.0,2.0,9.38305119840287,0,1,True
Beni,2026-07-19,37.0,Beni,0.0,3.5,25.0,52,7.0,1.0,583.694814150159,0,1,True
Makiso-Kisangani,2026-07-19,3.0,Makiso Kisangani,0.0,,3.0,9,1.0,1.0,2612.01303028921,0,0,True
Mahagi,2026-07-19,1.0,Mahagi,0.0,,0.0,4,0.0,4.0,667.021055254224,0,1,True
Damas,2026-07-19,7.0,Damas,0.0,,0.0,54,2.0,4.0,53.1851080273012,0,1,True
Bambu,2026-07-19,40.0,Bambu,4.0,1.0,14.0,60,11.0,2.0,293.755113499808,0,1,True
Nizi,2026-07-19,214.0,Nizi,16.0,2.5476190476190474,93.0,59,107.0,1.0,671.566862038288,0,1,True
Lolwa,2026-07-19,2.0,Lolwa,0.0,,1.0,19,1.0,6.0,8.68092115622124,0,1,True
Aungba,2026-07-19,6.0,Aungba,0.0,,2.0,52,0.0,31.0,171.063075277196,0,1,True
Nia-Nia,2026-07-19,51.0,Nia Nia,2.0,0.6956521739130435,15.0,36,16.0,1.0,12.2620174888054,0,1,True
Drodro,2026-07-19,5.0,Drodro,0.0,,3.0,32,2.0,6.0,349.734033181171,0,1,True
Mabalako,2026-07-19,1.0,Mabalako,0.0,,0.0,36,0.0,36.0,224.427753196912,0,0,True
Butembo,2026-07-19,58.0,Butembo,1.0,3.0,30.0,62,15.0,1.0,3648.62216219997,0,1,True
Fataki,2026-07-19,11.0,Fataki,0.0,2.333333333333333,7.0,54,7.0,1.0,374.843916988277,0,1,True
Logo,2026-07-19,8.0,Logo,1.0,,1.0,48,1.0,24.0,557.063799173426,0,1,True
Musienene,2026-07-19,19.0,Musienene,1.0,1.6666666666666667,5.0,33,10.0,1.0,272.413057812586,0,1,True
Lita,2026-07-19,78.0,Lita,1.0,4.0,27.0,52,36.0,2.0,228.628253664484,0,1,True
Mabalako,2026-07-20,1.0,Mabalako,0.0,,0.0,37,0.0,37.0,224.427753196912,0,0,True
Beni,2026-07-20,37.0,Beni,0.0,7.0,25.0,53,7.0,2.0,583.694814150159,0,1,True
Boga,2026-07-20,1.0,Boga,0.0,,1.0,14,0.0,14.0,73.1151310342453,0,0,True
Pawa,2026-07-20,3.0,Pawa,0.0,,3.0,7,0.0,7.0,164.129314559507,0,1,True
Tchomia,2026-07-20,23.0,Tchomia,0.0,1.0,7.0,41,4.0,1.0,228.779480612625,0,1,True
Mandima,2026-07-20,10.0,Mandima,1.0,0.5,5.0,21,2.0,5.0,45.9588924986637,0,1,True
Bambu,2026-07-20,40.0,Bambu,0.0,0.6923076923076923,14.0,61,9.0,1.0,293.755113499808,0,1,True
Lita,2026-07-20,78.0,Lita,0.0,2.75,27.0,53,33.0,1.0,228.628253664484,0,1,True
Lolwa,2026-07-20,2.0,Lolwa,0.0,,1.0,20,1.0,7.0,8.68092115622124,0,1,True
Oicha,2026-07-20,4.0,Oicha,0.0,,4.0,57,1.0,1.0,217.407676331775,0,0,True
Logo,2026-07-20,8.0,Logo,0.0,,1.0,49,1.0,1.0,557.063799173426,0,1,True
Kilo,2026-07-20,11.0,Kilo,0.0,,3.0,60,2.0,3.0,107.546199583958,0,1,True
Kyondo,2026-07-20,10.0,Kyondo,1.0,5.0,5.0,56,5.0,2.0,287.209696136707,0,1,True
Aungba,2026-07-20,6.0,Aungba,0.0,,2.0,53,0.0,32.0,171.063075277196,0,1,True
Mambasa,2026-07-20,8.0,Mambasa,0.0,1.0,6.0,55,3.0,3.0,9.38305119840287,0,1,True
Mahagi,2026-07-20,1.0,Mahagi,0.0,,0.0,5,0.0,5.0,667.021055254224,0,1,True
Aru,2026-07-20,4.0,Aru,0.0,,2.0,59,1.0,3.0,339.239633491485,0,1,True
Komanda,2026-07-20,27.0,Komanda,0.0,0.3333333333333333,11.0,53,2.0,9.0,69.5013595444792,0,1,True
Makiso-Kisangani,2026-07-20,3.0,Makiso Kisangani,0.0,,3.0,10,1.0,2.0,2612.01303028921,0,0,True
Rimba,2026-07-20,5.0,Rimba,0.0,1.0,0.0,55,1.0,3.0,475.541098374732,0,1,True
Mangala,2026-07-20,61.0,Mangala,0.0,0.4583333333333333,38.0,53,11.0,1.0,162.268440527417,0,1,True
Vuhovi,2026-07-20,1.0,Vuhovi,0.0,,1.0,40,0.0,40.0,380.412706373374,0,0,True
Katwa,2026-07-20,108.0,Katwa,4.0,2.5625,74.0,63,41.0,1.0,7809.37779884317,0,1,True
Fataki,2026-07-20,11.0,Fataki,0.0,2.333333333333333,7.0,55,7.0,2.0,374.843916988277,0,1,True
Drodro,2026-07-20,5.0,Drodro,0.0,1.0,3.0,33,1.0,7.0,349.734033181171,0,1,True
Bunia,2026-07-20,657.0,Bunia,18.0,2.138888888888889,219.0,66,154.0,1.0,4336.1457340514,0,1,True
Mongbwalu,2026-07-20,364.0,Mongbwalu,1.0,0.660377358490566,204.0,67,35.0,1.0,49.26880991961,0,1,True
Wamba,2026-07-20,6.0,Wamba,0.0,,3.0,10,15.0,3.0,32.9959663235373,0,1,True
Nia-Nia,2026-07-20,54.0,Nia Nia,3.0,0.8260869565217391,16.0,37,19.0,1.0,12.2620174888054,0,1,True
Gety,2026-07-20,1.0,Gety,0.0,,0.0,53,0.0,53.0,86.0299313935469,0,0,True
Rwampara,2026-07-20,457.0,Rwampara,7.0,1.431372549019608,140.0,66,73.0,1.0,378.392262151519,0,1,True
Miti-Murhesa,2026-07-20,3.0,Miti Murhesa,0.0,,1.0,60,0.0,41.0,722.651452069188,0,0,True
Goma,2026-07-20,1.0,Goma,0.0,,0.0,63,0.0,18.0,8413.39578071933,0,0,True
Isiro,2026-07-20,3.0,Isiro,0.0,,2.0,7,2.0,2.0,157.173190370321,0,1,True
Adja,2026-07-20,10.0,Adja,0.0,,1.0,1,0.0,1.0,180.2161060734,0,1,True
Masereka,2026-07-20,3.0,Masereka,0.0,0.0,0.0,40,0.0,15.0,859.910963009083,0,1,True
Kambala,2026-07-20,2.0,Kambala,0.0,,2.0,40,0.0,20.0,113.635589703185,0,0,True
Damas,2026-07-20,7.0,Damas,0.0,,0.0,55,2.0,5.0,53.1851080273012,0,1,True
Ariwara,2026-07-20,10.0,Ariwara,3.0,,1.0,9,9.0,1.0,472.552156473714,0,0,True
Lubunga,2026-07-20,1.0,Lubunga (Tshopo),0.0,,0.0,10,0.0,10.0,166.304620035818,0,0,True
Mangobo,2026-07-20,1.0,Mangobo,0.0,,1.0,10,0.0,10.0,10516.1642779903,0,0,True
Butembo,2026-07-20,61.0,Butembo,3.0,6.0,31.0,63,18.0,1.0,3648.62216219997,0,1,True
Nizi,2026-07-20,223.0,Nizi,9.0,2.511111111111111,99.0,60,113.0,1.0,671.566862038288,0,1,True
Musienene,2026-07-20,19.0,Musienene,0.0,2.0,5.0,34,10.0,1.0,272.413057812586,0,1,True
Kalunguta,2026-07-20,2.0,Kalunguta,0.0,,1.0,57,0.0,34.0,217.291453102909,0,1,True
Boma Mangbetu,2026-07-20,4.0,Boma Mangbetu,0.0,,2.0,7,2.0,2.0,150.604080538261,0,1,True
Nyankunde,2026-07-20,99.0,Nyankunde,0.0,1.0,28.0,63,2.0,9.0,100.872453475923,0,1,True
Damas,2026-07-22,13.0,Damas,6.0,,8.0,57,8.0,7.0,53.1851080273012,0,1,True
Pawa,2026-07-22,7.0,Pawa,4.0,,5.0,9,4.0,9.0,164.129314559507,0,1,True
Logo,2026-07-22,8.0,Logo,0.0,,3.0,51,1.0,3.0,557.063799173426,0,1,True
Bambu,2026-07-22,51.0,Bambu,11.0,1.5384615384615383,9.0,63,20.0,3.0,293.755113499808,0,1,True
Butembo,2026-07-22,62.0,Butembo,1.0,4.5,39.0,65,18.0,2.0,3648.62216219997,0,1,True
Drodro,2026-07-22,6.0,Drodro,1.0,2.0,4.0,35,2.0,9.0,349.734033181171,0,1,True
Rwampara,2026-07-22,481.0,Rwampara,24.0,1.7959183673469388,231.0,68,88.0,2.0,378.392262151519,0,1,True
Beni,2026-07-22,41.0,Beni,4.0,11.0,29.0,55,11.0,4.0,583.694814150159,0,1,True
Fataki,2026-07-22,17.0,Fataki,6.0,4.333333333333333,6.0,57,13.0,4.0,374.843916988277,0,0,True
Bunia,2026-07-22,696.0,Bunia,39.0,2.739130434782609,175.0,68,189.0,2.0,4336.1457340514,0,1,True
Katwa,2026-07-22,121.0,Katwa,13.0,2.631578947368421,77.0,65,50.0,2.0,7809.37779884317,0,1,True
Kyondo,2026-07-22,10.0,Kyondo,0.0,1.0,7.0,58,3.0,2.0,287.209696136707,0,1,True
Gety,2026-07-22,1.0,Gety,0.0,,0.0,55,0.0,55.0,86.0299313935469,0,0,True
Komanda,2026-07-22,30.0,Komanda,3.0,0.6,21.0,55,3.0,11.0,69.5013595444792,0,1,True
Goma,2026-07-22,1.0,Goma,0.0,,0.0,65,0.0,20.0,8413.39578071933,0,0,True
Isiro,2026-07-22,8.0,Isiro,5.0,,5.0,9,7.0,4.0,157.173190370321,0,1,True
Boma Mangbetu,2026-07-22,6.0,Boma Mangbetu,2.0,,2.0,9,4.0,4.0,150.604080538261,0,1,True
Kilo,2026-07-22,23.0,Kilo,12.0,,11.0,62,14.0,5.0,107.546199583958,0,1,True
Kalunguta,2026-07-22,4.0,Kalunguta,2.0,,3.0,59,2.0,36.0,217.291453102909,0,1,True
Kambala,2026-07-22,2.0,Kambala,0.0,,0.0,42,0.0,22.0,113.635589703185,0,0,True
Tchomia,2026-07-22,39.0,Tchomia,16.0,5.0,24.0,43,20.0,3.0,228.779480612625,0,1,True
Boga,2026-07-22,1.0,Boga,0.0,,1.0,16,0.0,16.0,73.1151310342453,0,0,True
Lita,2026-07-22,101.0,Lita,23.0,3.533333333333333,58.0,55,53.0,3.0,228.628253664484,0,1,True
Rimba,2026-07-22,7.0,Rimba,2.0,3.0,4.0,57,3.0,5.0,475.541098374732,0,1,True
Lolwa,2026-07-22,4.0,Lolwa,2.0,,1.0,22,3.0,9.0,8.68092115622124,0,0,True
Nia-Nia,2026-07-22,78.0,Nia Nia,24.0,1.75,41.0,39,42.0,2.0,12.2620174888054,0,1,True
Aru,2026-07-22,5.0,Aru,1.0,,1.0,61,2.0,5.0,339.239633491485,0,0,True
Makiso-Kisangani,2026-07-22,3.0,Makiso Kisangani,0.0,,3.0,12,1.0,4.0,2612.01303028921,0,0,True
Mabalako,2026-07-22,1.0,Mabalako,0.0,,0.0,39,0.0,39.0,224.427753196912,0,0,True
Vuhovi,2026-07-22,1.0,Vuhovi,0.0,,1.0,42,0.0,42.0,380.412706373374,0,0,True
Mongbwalu,2026-07-22,482.0,Mongbwalu,118.0,2.5172413793103448,226.0,69,146.0,2.0,49.26880991961,0,1,True
Wamba,2026-07-22,6.0,Wamba,0.0,,3.0,12,15.0,5.0,32.9959663235373,0,1,True
Mandima,2026-07-22,13.0,Mandima,3.0,1.25,9.0,23,5.0,2.0,45.9588924986637,0,1,True
Miti-Murhesa,2026-07-22,3.0,Miti Murhesa,0.0,,1.0,62,0.0,43.0,722.651452069188,0,0,True
Musienene,2026-07-22,26.0,Musienene,7.0,4.0,13.0,36,16.0,3.0,272.413057812586,0,1,True
Lubunga,2026-07-22,1.0,Lubunga (Tshopo),0.0,,0.0,12,0.0,12.0,166.304620035818,0,0,True
Ariwara,2026-07-22,7.0,Ariwara,0.0,,1.0,11,9.0,2.0,472.552156473714,0,0,True
Nyankunde,2026-07-22,114.0,Nyankunde,15.0,3.75,30.0,65,15.0,11.0,100.872453475923,0,0,True
Mangobo,2026-07-22,1.0,Mangobo,0.0,,1.0,12,0.0,12.0,10516.1642779903,0,0,True
Nizi,2026-07-22,308.0,Nizi,85.0,3.816326530612245,144.0,62,187.0,2.0,671.566862038288,0,1,True
Mahagi,2026-07-22,1.0,Mahagi,0.0,,1.0,7,0.0,7.0,667.021055254224,0,1,True
Mambasa,2026-07-22,7.0,Mambasa,0.0,1.0,4.0,57,3.0,5.0,9.38305119840287,0,1,True
Aungba,2026-07-22,4.0,Aungba,0.0,,4.0,55,0.0,34.0,171.063075277196,0,1,True
Adja,2026-07-22,10.0,Adja,0.0,,1.0,3,0.0,3.0,180.2161060734,0,1,True
Masereka,2026-07-22,4.0,Masereka,1.0,1.0,0.0,42,1.0,17.0,859.910963009083,0,0,True
Oicha,2026-07-22,4.0,Oicha,0.0,,3.0,59,1.0,3.0,217.407676331775,0,0,True
Mangala,2026-07-22,86.0,Mangala,25.0,1.5,59.0,55,36.0,3.0,162.268440527417,0,1,True
Rungu,2026-07-23,1.0,Rungu,0.0,,0.0,0,0.0,0.0,39.4587478568211,0,0,True
Bunia,2026-07-23,713.0,Bunia,17.0,2.182926829268293,185.0,69,179.0,1.0,4336.1457340514,0,1,True
Mandima,2026-07-23,13.0,Mandima,0.0,1.25,9.0,24,5.0,1.0,45.9588924986637,0,1,True
Fataki,2026-07-23,17.0,Fataki,0.0,4.0,6.0,58,12.0,1.0,374.843916988277,0,1,True
Tchomia,2026-07-23,40.0,Tchomia,1.0,5.25,24.0,44,21.0,1.0,228.779480612625,0,1,True
Mongbwalu,2026-07-23,484.0,Mongbwalu,2.0,3.083333333333333,228.0,70,148.0,1.0,49.26880991961,0,1,True
